parameter,mean,std,median,5.0%,95.0%,n_eff,r_hat,player_id,player_name
z_mu[80],-0.805666446685791,0.5339524149894714,-0.8141111135482788,-1.6803711652755737,0.03385799378156662,1348.7609135145215,0.9999416470527649,00-0034192,Nick Keizer
z_mu[81],-0.864151120185852,0.6569201350212097,-0.8912465572357178,-2.0054445266723633,0.10553155839443207,2274.6383056288037,1.0020723342895508,00-0034193,Kevin Rader
z_mu[82],0.9975427389144897,0.40278738737106323,0.9976149797439575,0.3030472695827484,1.616941213607788,1574.8274232366193,0.9985359907150269,00-0034270,Tyler Conklin
z_mu[83],-0.5950079560279846,0.5043476819992065,-0.5949868559837341,-1.351468563079834,0.24706152081489563,1349.021976975821,0.9983521103858948,00-0034319,Deon Yelder
z_mu[84],2.0442276000976562,0.4648357629776001,2.0518922805786133,1.3491319417953491,2.8448588848114014,2530.2606526646578,0.999492347240448,00-0034351,Dallas Goedert
z_mu[85],0.17007172107696533,0.356261283159256,0.16512444615364075,-0.45536234974861145,0.6978501677513123,1722.7981723181515,0.9985764622688293,00-0034364,Jordan Akins
z_mu[86],-0.8524488210678101,0.25124654173851013,-0.838637113571167,-1.2914093732833862,-0.4740915596485138,1173.3947827221714,0.9990835189819336,00-0034365,Ian Thomas
z_mu[87],1.5752036571502686,0.47273728251457214,1.5716736316680908,0.7972966432571411,2.3611128330230713,1948.6528498164528,0.9983289241790771,00-0034383,Dalton Schultz
z_mu[88],-0.5289446115493774,0.8012990355491638,-0.5503032803535461,-1.9515445232391357,0.6923642754554749,2362.146788889657,0.9982300996780396,00-0034393,Troy Fumagalli
z_mu[89],-0.1775677502155304,0.8310784101486206,-0.18331342935562134,-1.6577348709106445,1.1017465591430664,3272.557990175234,0.9981241226196289,00-0034420,Jordan Thomas
z_mu[90],-0.4060208201408386,0.551759660243988,-0.4152500033378601,-1.2563107013702393,0.48175492882728577,2255.616146736502,0.9996750354766846,00-0034439,Ryan Izzo
z_mu[91],-0.3820635974407196,0.9224411845207214,-0.39393019676208496,-1.8216406106948853,1.1139757633209229,2380.1650148605036,0.9983617663383484,00-0034575,David Wells
z_mu[92],-0.09180369973182678,0.4365008771419525,-0.08869270235300064,-0.8197929263114929,0.5928165912628174,2309.1818398870864,0.9984683990478516,00-0034613,Tanner Hudson
z_mu[93],-0.26752573251724243,0.9640072584152222,-0.25568681955337524,-1.7352973222732544,1.3419859409332275,1881.767443631288,0.9980440139770508,00-0034672,Ethan Wolf
z_mu[94],-0.4398859739303589,0.9571613669395447,-0.43582627177238464,-2.087733745574951,1.054890751838684,2053.2603828322267,0.9990942478179932,00-0034735,Codey McElroy
z_mu[95],2.581636905670166,0.5519763231277466,2.6006150245666504,1.66535222530365,3.430697441101074,2131.4969738098393,0.998401403427124,00-0034753,Mark Andrews
z_mu[96],-0.1411583572626114,0.682425320148468,-0.1298457384109497,-1.2093615531921387,1.0226606130599976,1406.4479256814125,1.0003736019134521,00-0034766,Christopher Herndon
z_mu[97],-0.6908347606658936,0.6743234992027283,-0.7151992321014404,-1.770609736442566,0.3518916964530945,1618.3051318860519,0.9991371035575867,00-0034788,Jaeden Graham
z_mu[98],0.018537485972046852,0.2784983813762665,0.013267741538584232,-0.40620163083076477,0.480547159910202,1764.9349859099752,0.999550998210907,00-0034798,Durham Smythe
z_mu[99],0.6932739019393921,0.44274458289146423,0.699268102645874,-0.11969104409217834,1.336208701133728,2018.1242799084039,0.9988065361976624,00-0034829,Mike Gesicki
z_mu[100],0.6348032355308533,0.43377459049224854,0.633654773235321,-0.01983948051929474,1.3421640396118164,1875.9834495012644,0.9990745782852173,00-0034830,Hayden Hurst
z_mu[101],0.14170412719249725,0.500791609287262,0.13571074604988098,-0.6708374619483948,0.9456827640533447,1825.5213899261078,0.9997805953025818,00-0034970,Irv Smith
z_mu[102],0.801777720451355,0.3978368043899536,0.7979956865310669,0.1472923904657364,1.4337667226791382,1445.3854319398008,1.0005697011947632,00-0034981,Foster Moreau
