parameter,mean,std,median,5.0%,95.0%,n_eff,r_hat,player_id,player_name
z_mu[67],-0.2395491749048233,0.5517524480819702,-0.23921698331832886,-0.7930814027786255,0.31268441677093506,1.001002955521961,860.7452392578125,00-0032765,Michael Thomas
z_mu[68],0.902396559715271,0.5011221766471863,0.9024553298950195,0.40057626366615295,1.4041175842285156,1.0010021351224,941.5106201171875,00-0032775,Demarcus Robinson
z_mu[69],0.31364017724990845,1.6871559619903564,0.3127726912498474,-1.3747137784957886,2.0034754276275635,1.001001912549452,1956.804931640625,00-0032778,Tajae Sharpe
z_mu[70],0.04067946970462799,0.1080109104514122,0.03987333923578262,-0.06856010109186172,0.14977258443832397,1.0010522224891922,149.31956481933594,00-0032791,Jakeem Grant
z_mu[71],0.4467249810695648,0.13783706724643707,0.4471915662288666,0.30684205889701843,0.5867741703987122,1.001059779011074,156.4598388671875,00-0032881,Tommylee Lewis
z_mu[72],0.7794435620307922,0.07109067589044571,0.7794506549835205,0.7072275280952454,0.8514618873596191,1.0010762622700538,121.35955810546875,00-0032951,Laquon Treadwell
z_mu[73],-0.3065314292907715,0.24380609393119812,-0.30602964758872986,-0.5518804788589478,-0.061467986553907394,1.0010126193156688,355.05963134765625,00-0032977,Rashard Higgins
z_mu[74],0.08974026143550873,0.0321042500436306,0.0901636853814125,0.056859590113162994,0.12281142920255661,1.00128585073613,53.811187744140625,00-0032980,Marcus Johnson
z_mu[75],-0.8055340051651001,1.0943926572799683,-0.8066321611404419,-1.9008469581604004,0.2900553345680237,1.0010018676930381,1159.505126953125,00-0033006,Jaydon Mickens
z_mu[76],0.20658403635025024,0.37196800112724304,0.20642706751823425,-0.16825000941753387,0.5799005031585693,1.001013474146293,334.8589172363281,00-0033009,Tyler Boyd
z_mu[77],2.1347970962524414,0.41688835620880127,2.134514808654785,1.7162761688232422,2.5544261932373047,1.0010118625927344,452.5292053222656,00-0033040,Tyreek Hill
z_mu[78],-0.5563937425613403,1.399601697921753,-0.5552933216094971,-1.9573441743850708,0.843518853187561,1.0010015548353575,1442.1976318359375,00-0033094,Marvin Hall
z_mu[79],0.4118900001049042,0.4816914200782776,0.4130061864852905,-0.07106068730354309,0.8945396542549133,1.0010049507654186,577.2578735351562,00-0033111,Pharoh Cooper
z_mu[80],-0.3612671196460724,0.43127426505088806,-0.36179906129837036,-0.7929778099060059,0.07055436819791794,1.0010021955819486,919.7567749023438,00-0033114,Mike Thomas
z_mu[81],0.16809718310832977,0.28303515911102295,0.16917356848716736,-0.11680188775062561,0.4529721736907959,1.0010181423387459,387.6228332519531,00-0033127,Will Fuller
z_mu[82],-0.2869350016117096,0.18481415510177612,-0.28705331683158875,-0.4724093973636627,-0.10016746073961258,1.0010214517882698,203.4947509765625,00-0033215,Cyril Grayson
z_mu[83],-0.2263430953025818,0.20397473871707916,-0.22635512053966522,-0.43137797713279724,-0.021236997097730637,1.0010108791285077,356.0577697753906,00-0033251,Zach Pascal
z_mu[84],-0.3027840256690979,0.3906571865081787,-0.3038729429244995,-0.6956833600997925,0.09024261683225632,1.001013009834438,421.8437805175781,00-0033266,JoJo Natson
z_mu[85],-0.2291422188282013,1.7886418104171753,-0.22822892665863037,-2.017956018447876,1.5594240427017212,1.001001169430111,2693.237548828125,00-0033282,Curtis Samuel
z_mu[86],1.2068413496017456,0.9225247502326965,1.2063745260238647,0.2834452986717224,2.1300623416900635,1.0010017326461382,1613.3709716796875,00-0033292,Trent Taylor
z_mu[87],0.7378997206687927,0.11624719947576523,0.7377793788909912,0.6210379004478455,0.855852484703064,1.0010405349438147,171.44107055664062,00-0033307,Kendrick Bourne
z_mu[88],-0.04271351918578148,0.07375067472457886,-0.042239196598529816,-0.11776722967624664,0.03169385343790054,1.0010765086657594,138.46238708496094,00-0033367,C.J. Board
z_mu[89],-0.09460517019033432,0.7479040622711182,-0.09453997015953064,-0.843677282333374,0.6538153290748596,1.0010020195857046,1107.6949462890625,00-0033375,Tim Patrick
z_mu[90],-0.7110065221786499,0.09319867193698883,-0.7102787494659424,-0.8055962920188904,-0.6162883043289185,1.0010877790071566,122.75595092773438,00-0033382,Austin Carr
z_mu[91],-0.924305260181427,0.41928088665008545,-0.9240601658821106,-1.344664216041565,-0.5046032667160034,1.0010029690504452,870.4353637695312,00-0033386,Cody Hollister
z_mu[92],-0.9986367225646973,0.15766628086566925,-0.9975173473358154,-1.1579067707061768,-0.8400933146476746,1.0010390545270142,189.11370849609375,00-0033460,John Ross
z_mu[93],-0.48790013790130615,0.6773770451545715,-0.48823532462120056,-1.1662689447402954,0.1910056322813034,1.0010027801045474,955.7430419921875,00-0033466,Isaiah McKenzie
z_mu[94],0.5019516944885254,1.3903918266296387,0.5033613443374634,-0.890459418296814,1.8931217193603516,1.0010018614115215,1339.467529296875,00-0033471,Isaiah Ford
z_mu[95],-0.6072255373001099,0.23756539821624756,-0.6058730483055115,-0.8467459678649902,-0.3684353232383728,1.0010290171089382,213.72540283203125,00-0033474,Gehrig Dieter
z_mu[96],-0.3910713791847229,0.047078028321266174,-0.39039045572280884,-0.4392246901988983,-0.34331363439559937,1.001215468774322,73.01780700683594,00-0033481,Marcus Kemp
z_mu[97],-0.4671918451786041,0.21714870631694794,-0.467804491519928,-0.6848946809768677,-0.24920137226581573,1.0010074654165972,452.4149475097656,00-0033536,Mike Williams
z_mu[98],-0.8285729885101318,0.8124975562095642,-0.8282654285430908,-1.6415400505065918,-0.015911100432276726,1.0010014226480262,1473.4017333984375,00-0033555,Mack Hollins
z_mu[99],0.5714682936668396,0.17590759694576263,0.5711674690246582,0.3945869207382202,0.7487818598747253,1.0010245562209665,223.568115234375,00-0033572,Jamal Agnew
z_mu[100],0.7898081541061401,0.03045656345784664,0.7894392013549805,0.75861656665802,0.8210394382476807,1.0012505063499721,62.397193908691406,00-0033589,David Moore
z_mu[101],1.5725878477096558,0.0659635066986084,1.572510004043579,1.5061091184616089,1.639098048210144,1.0010274999837607,174.07208251953125,00-0033591,Noah Brown
z_mu[102],0.6361070871353149,0.1598600149154663,0.6359941363334656,0.4748942255973816,0.7977218627929688,1.0010395346943117,164.01329040527344,00-0033633,Tanner Gentry
z_mu[103],0.37240248918533325,1.1867821216583252,0.3731081485748291,-0.8148620128631592,1.559662938117981,1.0010012691069219,2276.345458984375,00-0033681,Keelan Cole
z_mu[104],0.35305988788604736,0.6025078296661377,0.352818101644516,-0.2505345344543457,0.956347644329071,1.001002514196074,1168.320068359375,00-0033733,Greg Ward
z_mu[105],-0.4655090272426605,0.9730234742164612,-0.46576181054115295,-1.4392932653427124,0.5082634091377258,1.001001596908914,1584.5980224609375,00-0033839,Dede Westbrook
z_mu[106],0.09004378318786621,0.15926021337509155,0.09040454775094986,-0.0698920339345932,0.2502574026584625,1.001012550687032,293.2823181152344,00-0033840,Chad Hansen
z_mu[107],-0.20364129543304443,0.760386049747467,-0.20378056168556213,-0.9646126627922058,0.5572739839553833,1.0010017556690258,1177.56494140625,00-0033857,JuJu Smith-Schuster
z_mu[108],0.003983272239565849,0.8440082669258118,0.003288477659225464,-0.8410356640815735,0.8500668406486511,1.0010030617388488,914.6918334960938,00-0033859,Josh Malone
z_mu[109],-0.15138079226016998,0.3697488605976105,-0.15082046389579773,-0.5221272706985474,0.21908500790596008,1.0010039159192063,530.79931640625,00-0033871,Corey Davis
